"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
23	0.638612368024133	26	26	"Churn"	"Yes"	0.7
24	0.642661103726678	26	26	"Churn"	"Yes"	0.7
25	0.635454489883245	26	26	"Churn"	"Yes"	0.7
26	0.670523529143274	26	26	"Churn"	"Yes"	0.7
27	0.666851363572675	26	26	"Churn"	"Yes"	0.7
28	0.632453083929336	26	26	"Churn"	"Yes"	0.7
29	0.603687263257576	26	26	"Churn"	"Yes"	0.7
30	0.628483372739998	26	26	"Churn"	"Yes"	0.7
1	0.665711836881992	27	27	"Churn"	"Yes"	0.7
2	0.645614539874359	27	27	"Churn"	"Yes"	0.7
3	0.672072398190045	27	27	"Churn"	"Yes"	0.7
4	0.592380090497738	27	27	"Churn"	"Yes"	0.7
5	0.717897799139894	27	27	"Churn"	"Yes"	0.7
6	0.654966824305812	27	27	"Churn"	"Yes"	0.7
7	0.653316896618733	27	27	"Churn"	"Yes"	0.7
8	0.606932429272855	27	27	"Churn"	"Yes"	0.7
9	0.657967879383809	27	27	"Churn"	"Yes"	0.7
10	0.630930109016999	27	27	"Churn"	"Yes"	0.7
11	0.632787895385458	27	27	"Churn"	"Yes"	0.7
12	0.660574136008919	27	27	"Churn"	"Yes"	0.7
13	0.610972114263506	27	27	"Churn"	"Yes"	0.7
14	0.660716043912765	27	27	"Churn"	"Yes"	0.7
15	0.733718894064112	27	27	"Churn"	"Yes"	0.7
16	0.656634323123685	27	27	"Churn"	"Yes"	0.7
17	0.643692848516218	27	27	"Churn"	"Yes"	0.7
18	0.587297918427726	27	27	"Churn"	"Yes"	0.7
19	0.655768077072379	27	27	"Churn"	"Yes"	0.7
20	0.604910714285714	27	27	"Churn"	"Yes"	0.7
21	0.72773556231003	27	27	"Churn"	"Yes"	0.7
22	0.656221738188951	27	27	"Churn"	"Yes"	0.7
23	0.668941330711242	27	27	"Churn"	"Yes"	0.7
24	0.612568770914866	27	27	"Churn"	"Yes"	0.7
25	0.627447234004611	27	27	"Churn"	"Yes"	0.7
26	0.677032102614981	27	27	"Churn"	"Yes"	0.7
27	0.655350314889789	27	27	"Churn"	"Yes"	0.7
28	0.655678485162181	27	27	"Churn"	"Yes"	0.7
29	0.628883320981991	27	27	"Churn"	"Yes"	0.7
30	0.625801593470657	27	27	"Churn"	"Yes"	0.7
1	0.65014367816092	28	28	"Churn"	"Yes"	0.7
2	0.650062375249501	28	28	"Churn"	"Yes"	0.7
3	0.640200794812801	28	28	"Churn"	"Yes"	0.7
4	0.651775508409642	28	28	"Churn"	"Yes"	0.7
5	0.627210667092499	28	28	"Churn"	"Yes"	0.7
6	0.748303393213573	28	28	"Churn"	"Yes"	0.7
7	0.633496732026144	28	28	"Churn"	"Yes"	0.7
8	0.650860520153147	28	28	"Churn"	"Yes"	0.7
9	0.638279690618762	28	28	"Churn"	"Yes"	0.7
10	0.612603702105213	28	28	"Churn"	"Yes"	0.7
11	0.652374184378836	28	28	"Churn"	"Yes"	0.7
12	0.605179610422464	28	28	"Churn"	"Yes"	0.7
13	0.650833171395258	28	28	"Churn"	"Yes"	0.7
14	0.651547309324935	28	28	"Churn"	"Yes"	0.7
15	0.597830453997589	28	28	"Churn"	"Yes"	0.7
16	0.701322608784893	28	28	"Churn"	"Yes"	0.7
17	0.636560867818401	28	28	"Churn"	"Yes"	0.7
18	0.625667828106853	28	28	"Churn"	"Yes"	0.7
19	0.660301053039602	28	28	"Churn"	"Yes"	0.7
20	0.65854262951169	28	28	"Churn"	"Yes"	0.7
21	0.618733323070608	28	28	"Churn"	"Yes"	0.7
22	0.599506066273438	28	28	"Churn"	"Yes"	0.7
23	0.608169645054891	28	28	"Churn"	"Yes"	0.7
24	0.691867792973988	28	28	"Churn"	"Yes"	0.7
25	0.648409431137725	28	28	"Churn"	"Yes"	0.7
26	0.676543611427332	28	28	"Churn"	"Yes"	0.7
27	0.665957363735749	28	28	"Churn"	"Yes"	0.7
28	0.612998255701273	28	28	"Churn"	"Yes"	0.7
29	0.629876360279829	28	28	"Churn"	"Yes"	0.7
30	0.669466024073275	28	28	"Churn"	"Yes"	0.7
1	0.651358825101375	29	29	"Churn"	"Yes"	0.7
2	0.657677713129269	29	29	"Churn"	"Yes"	0.7
3	0.647865795406779	29	29	"Churn"	"Yes"	0.7
4	0.607899662106995	29	29	"Churn"	"Yes"	0.7
5	0.632410925941368	29	29	"Churn"	"Yes"	0.7
6	0.659365781710914	29	29	"Churn"	"Yes"	0.7
7	0.572793188884571	29	29	"Churn"	"Yes"	0.7
8	0.619331366764995	29	29	"Churn"	"Yes"	0.7
9	0.663384615384615	29	29	"Churn"	"Yes"	0.7
10	0.679638009049774	29	29	"Churn"	"Yes"	0.7
11	0.634460950328407	29	29	"Churn"	"Yes"	0.7
12	0.708304806244009	29	29	"Churn"	"Yes"	0.7
13	0.589777658178883	29	29	"Churn"	"Yes"	0.7
14	0.656405903547672	29	29	"Churn"	"Yes"	0.7
15	0.627726013880947	29	29	"Churn"	"Yes"	0.7
16	0.691891402714932	29	29	"Churn"	"Yes"	0.7
17	0.691246354584219	29	29	"Churn"	"Yes"	0.7
18	0.65007160014782	29	29	"Churn"	"Yes"	0.7
19	0.640925761827401	29	29	"Churn"	"Yes"	0.7
20	0.649381801399145	29	29	"Churn"	"Yes"	0.7
21	0.674385449246963	29	29	"Churn"	"Yes"	0.7
22	0.688248850781221	29	29	"Churn"	"Yes"	0.7
23	0.601104118777556	29	29	"Churn"	"Yes"	0.7
24	0.615641805003507	29	29	"Churn"	"Yes"	0.7
25	0.665227096273292	29	29	"Churn"	"Yes"	0.7
26	0.608763799918223	29	29	"Churn"	"Yes"	0.7
27	0.643763616557734	28	29	"Churn"	"Yes"	0.7
28	0.671452437477233	29	29	"Churn"	"Yes"	0.7
29	0.63819251201619	29	29	"Churn"	"Yes"	0.7
30	0.729228391834269	29	29	"Churn"	"Yes"	0.7
1	0.619931980587718	30	30	"Churn"	"Yes"	0.7
2	0.64872130738523	30	30	"Churn"	"Yes"	0.7
3	0.675635276532138	30	30	"Churn"	"Yes"	0.7
4	0.586871707773347	30	30	"Churn"	"Yes"	0.7
5	0.677105226285554	30	30	"Churn"	"Yes"	0.7
6	0.635182505793368	30	30	"Churn"	"Yes"	0.7
7	0.633627103858785	30	30	"Churn"	"Yes"	0.7
8	0.697586726998492	30	30	"Churn"	"Yes"	0.7
9	0.627517623363545	30	30	"Churn"	"Yes"	0.7
10	0.615477035984848	30	30	"Churn"	"Yes"	0.7
11	0.641587276797335	30	30	"Churn"	"Yes"	0.7
12	0.627248238463258	30	30	"Churn"	"Yes"	0.7
13	0.611175154733967	30	30	"Churn"	"Yes"	0.7
14	0.617857024087971	30	30	"Churn"	"Yes"	0.7
15	0.654222804391218	30	30	"Churn"	"Yes"	0.7
16	0.69159977703456	30	30	"Churn"	"Yes"	0.7
17	0.597609205808427	30	30	"Churn"	"Yes"	0.7
18	0.668991115267711	30	30	"Churn"	"Yes"	0.7
19	0.699165482954546	30	30	"Churn"	"Yes"	0.7
20	0.65728682375317	30	30	"Churn"	"Yes"	0.7
21	0.662292179802956	30	30	"Churn"	"Yes"	0.7
22	0.613370750184775	30	30	"Churn"	"Yes"	0.7
23	0.660148665229252	30	30	"Churn"	"Yes"	0.7
24	0.654147350320099	30	30	"Churn"	"Yes"	0.7
25	0.683189870259481	30	30	"Churn"	"Yes"	0.7
26	0.581581817138266	30	30	"Churn"	"Yes"	0.7
27	0.605418365197567	30	30	"Churn"	"Yes"	0.7
28	0.614532940019666	30	30	"Churn"	"Yes"	0.7
29	0.621165735523604	30	30	"Churn"	"Yes"	0.7
30	0.677726120033812	30	30	"Churn"	"Yes"	0.7
1	0.713223863194714	1	1	"Churn"	"No"	0
2	0.696730503795721	1	1	"Churn"	"No"	0
3	0.685347515129287	1	1	"Churn"	"No"	0
4	0.71842625852465	1	1	"Churn"	"No"	0
5	0.7181297365572	1	1	"Churn"	"No"	0
6	0.703186274509804	1	1	"Churn"	"No"	0
7	0.697966817496229	1	1	"Churn"	"No"	0
8	0.678231722742221	1	1	"Churn"	"No"	0
9	0.697093943317508	1	1	"Churn"	"No"	0
10	0.699836119305146	1	1	"Churn"	"No"	0
11	0.735393022278268	1	1	"Churn"	"No"	0
12	0.708394970414201	1	1	"Churn"	"No"	0
13	0.653441930618401	1	1	"Churn"	"No"	0
14	0.698408511386617	1	1	"Churn"	"No"	0
15	0.714770657393608	1	1	"Churn"	"No"	0
16	0.706075808249721	1	1	"Churn"	"No"	0
17	0.703265968964273	1	1	"Churn"	"No"	0
18	0.664233762594418	1	1	"Churn"	"No"	0
19	0.705977557186016	1	1	"Churn"	"No"	0
20	0.737121075424035	1	1	"Churn"	"No"	0
21	0.692712062403437	1	1	"Churn"	"No"	0
22	0.699704374057315	1	1	"Churn"	"No"	0
23	0.683336017941442	1	1	"Churn"	"No"	0
24	0.725676365492598	1	1	"Churn"	"No"	0
25	0.69782196969697	1	1	"Churn"	"No"	0
26	0.711914445150045	1	1	"Churn"	"No"	0
27	0.696294131400514	1	1	"Churn"	"No"	0
28	0.689347745750185	1	1	"Churn"	"No"	0
29	0.713763695725423	1	1	"Churn"	"No"	0
30	0.696161308203991	1	1	"Churn"	"No"	0
1	0.706075349301397	2	2	"Churn"	"No"	0
2	0.6870294599018	2	2	"Churn"	"No"	0
3	0.703989795195238	2	2	"Churn"	"No"	0
4	0.729897825694695	2	2	"Churn"	"No"	0
5	0.704247360482655	2	2	"Churn"	"No"	0
6	0.713854121709107	2	2	"Churn"	"No"	0
7	0.68871057910487	2	2	"Churn"	"No"	0
8	0.720030165912519	2	2	"Churn"	"No"	0
9	0.723325047348485	2	2	"Churn"	"No"	0
10	0.703280103582218	2	2	"Churn"	"No"	0
11	0.869264214046823	2	2	"Churn"	"No"	0
12	0.708933129147524	2	2	"Churn"	"No"	0
13	0.687888707037643	2	2	"Churn"	"No"	0
14	0.905821042281219	2	2	"Churn"	"No"	0
15	0.691466056220155	2	2	"Churn"	"No"	0
16	0.706977982954546	2	2	"Churn"	"No"	0
17	0.701586174242424	2	2	"Churn"	"No"	0
18	0.697692493514405	2	2	"Churn"	"No"	0
19	0.717275250907538	2	2	"Churn"	"No"	0
20	0.689309657986786	2	2	"Churn"	"No"	0
21	0.6796875	2	2	"Churn"	"No"	0
22	0.691303409581355	2	2	"Churn"	"No"	0
23	0.705384615384615	2	2	"Churn"	"No"	0
24	0.679051889814222	2	2	"Churn"	"No"	0
25	0.688853813924123	2	2	"Churn"	"No"	0
26	0.706198422886484	2	2	"Churn"	"No"	0
27	0.698272205588822	2	2	"Churn"	"No"	0
28	0.711025553828216	2	2	"Churn"	"No"	0
29	0.697510155643799	2	2	"Churn"	"No"	0
30	0.698667654488923	2	2	"Churn"	"No"	0
1	0.698387077560842	2	3	"Churn"	"No"	0
2	0.698667318258664	2	3	"Churn"	"No"	0
3	0.727000136295489	2	3	"Churn"	"No"	0
4	0.665280579686278	2	3	"Churn"	"No"	0
5	0.865823714470497	3	3	"Churn"	"No"	0
6	0.69316974449785	2	3	"Churn"	"No"	0
7	0.89284760007773	3	3	"Churn"	"No"	0
8	0.736787802361573	2	3	"Churn"	"No"	0
9	0.722138301443437	2	3	"Churn"	"No"	0
10	0.899727944034201	3	3	"Churn"	"No"	0
11	0.869705468291007	3	3	"Churn"	"No"	0
12	0.67667161961367	2	3	"Churn"	"No"	0
13	0.888882270956675	3	3	"Churn"	"No"	0
14	0.891499245852187	3	3	"Churn"	"No"	0
15	0.88818228778052	3	3	"Churn"	"No"	0
16	0.895716443677169	3	3	"Churn"	"No"	0
17	0.685410334346505	2	3	"Churn"	"No"	0
18	0.912960308977847	3	3	"Churn"	"No"	0
19	0.907687835131468	3	3	"Churn"	"No"	0
20	0.877667658991848	3	3	"Churn"	"No"	0
21	0.882060007940559	3	3	"Churn"	"No"	0
22	0.879568171169764	3	3	"Churn"	"No"	0
23	0.733083724287261	2	3	"Churn"	"No"	0
24	0.888553503787879	3	3	"Churn"	"No"	0
25	0.851732743463218	3	3	"Churn"	"No"	0
26	0.895270619296332	3	3	"Churn"	"No"	0
27	0.882361051167698	3	3	"Churn"	"No"	0
28	0.726112215257606	2	3	"Churn"	"No"	0
29	0.864484095996668	3	3	"Churn"	"No"	0
30	0.714405776515151	2	3	"Churn"	"No"	0
1	0.910773665862161	4	4	"Churn"	"No"	0
2	0.907464344166472	4	4	"Churn"	"No"	0
3	0.895391340392659	4	4	"Churn"	"No"	0
4	0.936055871212121	4	4	"Churn"	"No"	0
5	0.924513028079939	4	4	"Churn"	"No"	0
6	0.923437895269416	4	4	"Churn"	"No"	0
7	0.930482695287838	4	4	"Churn"	"No"	0
8	0.927499180596526	4	4	"Churn"	"No"	0
9	0.923607799987774	4	4	"Churn"	"No"	0
10	0.902759608444605	4	4	"Churn"	"No"	0
11	0.900757619238937	4	4	"Churn"	"No"	0
12	0.932934131736527	4	4	"Churn"	"No"	0
13	0.93385460693153	4	4	"Churn"	"No"	0
14	0.919841973120662	4	4	"Churn"	"No"	0
15	0.89807311003766	4	4	"Churn"	"No"	0
16	0.920171174978867	4	4	"Churn"	"No"	0
17	0.94383710630473	4	4	"Churn"	"No"	0
18	0.87929600886918	4	4	"Churn"	"No"	0
19	0.905821078431372	4	4	"Churn"	"No"	0
20	0.911558133732535	4	4	"Churn"	"No"	0
21	0.904150481945044	4	4	"Churn"	"No"	0
22	0.894938040682722	4	4	"Churn"	"No"	0
23	0.943998309382925	4	4	"Churn"	"No"	0
24	0.916762373160746	4	4	"Churn"	"No"	0
25	0.907810523652922	4	4	"Churn"	"No"	0
26	0.92318367541425	4	4	"Churn"	"No"	0
27	0.935369417816226	4	4	"Churn"	"No"	0
28	0.922078007210751	4	4	"Churn"	"No"	0
29	0.94542903904606	4	4	"Churn"	"No"	0
30	0.920856798069187	4	4	"Churn"	"No"	0
1	0.900148588410104	5	5	"Churn"	"No"	0
2	0.91424123066913	5	5	"Churn"	"No"	0
3	0.927748946692562	5	5	"Churn"	"No"	0
4	0.91221944228527	5	5	"Churn"	"No"	0
5	0.922262443438914	5	5	"Churn"	"No"	0
6	0.888721047331319	5	5	"Churn"	"No"	0
7	0.954249338624339	5	5	"Churn"	"No"	0
8	0.904696738728751	5	5	"Churn"	"No"	0
9	0.927273966322624	5	5	"Churn"	"No"	0
10	0.890833508865402	5	5	"Churn"	"No"	0
11	0.940240623489908	5	5	"Churn"	"No"	0
12	0.911689301552106	5	5	"Churn"	"No"	0
13	0.943880694854146	5	5	"Churn"	"No"	0
14	0.886161463578382	5	5	"Churn"	"No"	0
15	0.932740387554251	5	5	"Churn"	"No"	0
16	0.925814536340852	5	5	"Churn"	"No"	0
17	0.958830281811399	5	5	"Churn"	"No"	0
18	0.928311911086757	5	5	"Churn"	"No"	0
19	0.934267330110221	5	5	"Churn"	"No"	0
20	0.93362624920002	5	5	"Churn"	"No"	0
21	0.920816572807723	5	5	"Churn"	"No"	0
22	0.903203376013044	5	5	"Churn"	"No"	0
23	0.942057315233786	5	5	"Churn"	"No"	0
24	0.932148702361468	5	5	"Churn"	"No"	0
25	0.896479061406918	5	5	"Churn"	"No"	0
26	0.893714985295488	5	5	"Churn"	"No"	0
27	0.912075991505481	5	5	"Churn"	"No"	0
28	0.945815987933635	5	5	"Churn"	"No"	0
29	0.927202063508662	5	5	"Churn"	"No"	0
30	0.946090836848218	5	5	"Churn"	"No"	0
1	0.919825684553781	6	6	"Churn"	"No"	0
2	0.90076427996782	6	6	"Churn"	"No"	0
3	0.952173137359847	6	6	"Churn"	"No"	0
4	0.891608821936691	6	6	"Churn"	"No"	0
5	0.932324414715719	6	6	"Churn"	"No"	0
6	0.940929740783343	6	6	"Churn"	"No"	0
7	0.915583208430641	6	6	"Churn"	"No"	0
8	0.962068626003052	6	6	"Churn"	"No"	0
9	0.924294051321447	6	6	"Churn"	"No"	0
10	0.935544969293463	6	6	"Churn"	"No"	0
11	0.92608439578714	6	6	"Churn"	"No"	0
12	0.93870652240357	6	6	"Churn"	"No"	0
13	0.911868410242366	6	6	"Churn"	"No"	0
14	0.919244922993049	6	6	"Churn"	"No"	0
15	0.930456058627707	6	6	"Churn"	"No"	0
16	0.96395173453997	6	6	"Churn"	"No"	0
17	0.882758422774493	6	6	"Churn"	"No"	0
18	0.946701983332257	6	6	"Churn"	"No"	0
19	0.929097133076594	6	6	"Churn"	"No"	0
20	0.928057370680321	6	6	"Churn"	"No"	0
21	0.929515861742424	6	6	"Churn"	"No"	0
22	0.947317950611695	6	6	"Churn"	"No"	0
23	0.937670206971678	6	6	"Churn"	"No"	0
24	0.914314984454477	6	6	"Churn"	"No"	0
25	0.929351432880845	6	6	"Churn"	"No"	0
26	0.946870799898865	6	6	"Churn"	"No"	0
27	0.913140051437924	6	6	"Churn"	"No"	0
28	0.919713359806472	6	6	"Churn"	"No"	0
29	0.916125680053793	6	6	"Churn"	"No"	0
30	0.926286010045759	6	6	"Churn"	"No"	0
1	0.930467839098329	7	7	"Churn"	"No"	0
2	0.914957093054438	7	7	"Churn"	"No"	0
3	0.932389356569684	7	7	"Churn"	"No"	0
4	0.914133738601824	7	7	"Churn"	"No"	0
5	0.889947420479983	7	7	"Churn"	"No"	0
6	0.942728858453388	7	7	"Churn"	"No"	0
7	0.872055707683348	7	7	"Churn"	"No"	0
8	0.931664508703784	7	7	"Churn"	"No"	0
9	0.903986511456024	7	7	"Churn"	"No"	0
10	0.930389140271493	7	7	"Churn"	"No"	0
11	0.915863923310732	7	7	"Churn"	"No"	0
12	0.949420666537116	7	7	"Churn"	"No"	0
13	0.927093346825196	7	7	"Churn"	"No"	0
14	0.877662314884848	7	7	"Churn"	"No"	0
15	0.948497964984818	7	7	"Churn"	"No"	0
16	0.938598163126735	7	7	"Churn"	"No"	0
17	0.933560408964353	7	7	"Churn"	"No"	0
18	0.911080090147667	7	7	"Churn"	"No"	0
19	0.915202087333235	7	7	"Churn"	"No"	0
20	0.937780113982183	7	7	"Churn"	"No"	0
21	0.889753094974132	7	7	"Churn"	"No"	0
22	0.914350267013556	7	7	"Churn"	"No"	0
23	0.905187502997171	7	7	"Churn"	"No"	0
24	0.909835539819376	7	7	"Churn"	"No"	0
25	0.878643077601411	7	7	"Churn"	"No"	0
26	0.899572100984168	7	7	"Churn"	"No"	0
27	0.92934443777864	7	7	"Churn"	"No"	0
28	0.916209057432651	7	7	"Churn"	"No"	0
29	0.900413463402029	7	7	"Churn"	"No"	0
30	0.927107845950755	7	7	"Churn"	"No"	0
1	0.935009585102013	8	8	"Churn"	"No"	0
2	0.915465493000795	8	8	"Churn"	"No"	0
3	0.914701577492275	8	8	"Churn"	"No"	0
4	0.905750998003992	8	8	"Churn"	"No"	0
5	0.91928962320053	8	8	"Churn"	"No"	0
6	0.906333758204582	8	8	"Churn"	"No"	0
7	0.938673797750793	8	8	"Churn"	"No"	0
8	0.897988315696649	8	8	"Churn"	"No"	0
9	0.923688333524399	8	8	"Churn"	"No"	0
10	0.932291666666667	8	8	"Churn"	"No"	0
11	0.899089529590288	8	8	"Churn"	"No"	0
12	0.907873303167421	8	8	"Churn"	"No"	0
13	0.961838822355289	8	8	"Churn"	"No"	0
14	0.913118198600855	8	8	"Churn"	"No"	0
15	0.919907407407407	8	8	"Churn"	"No"	0
16	0.944228527011271	8	8	"Churn"	"No"	0
17	0.898497682038412	8	8	"Churn"	"No"	0
18	0.887032726276872	8	8	"Churn"	"No"	0
19	0.928750741704322	8	8	"Churn"	"No"	0
20	0.916810318479125	8	8	"Churn"	"No"	0
21	0.962193127948148	8	8	"Churn"	"No"	0
22	0.956667447550627	8	8	"Churn"	"No"	0
23	0.943155491015508	8	8	"Churn"	"No"	0
24	0.907330936649825	8	8	"Churn"	"No"	0
25	0.92149839432544	8	8	"Churn"	"No"	0
26	0.92240342651768	8	8	"Churn"	"No"	0
27	0.881988669907425	8	8	"Churn"	"No"	0
28	0.920087976539589	8	8	"Churn"	"No"	0
29	0.915671641791045	8	8	"Churn"	"No"	0
30	0.93916087929748	8	8	"Churn"	"No"	0
1	0.930155066287879	9	9	"Churn"	"No"	0
2	0.957598000937061	9	9	"Churn"	"No"	0
3	0.895603850967078	9	9	"Churn"	"No"	0
4	0.919182101595452	9	9	"Churn"	"No"	0
5	0.93880477915804	9	9	"Churn"	"No"	0
6	0.934649633576831	9	9	"Churn"	"No"	0
7	0.934120290315371	9	9	"Churn"	"No"	0
8	0.936660378437089	9	9	"Churn"	"No"	0
9	0.929845353038912	9	9	"Churn"	"No"	0
10	0.945714962121212	9	9	"Churn"	"No"	0
11	0.916816367265469	9	9	"Churn"	"No"	0
12	0.922247398455858	9	9	"Churn"	"No"	0
13	0.933866683531495	9	9	"Churn"	"No"	0
14	0.92465416235908	9	9	"Churn"	"No"	0
15	0.961657778242532	9	9	"Churn"	"No"	0
16	0.921700535629219	9	9	"Churn"	"No"	0
17	0.891035843544238	9	9	"Churn"	"No"	0
18	0.92967586691603	9	9	"Churn"	"No"	0
19	0.907725660707346	9	9	"Churn"	"No"	0
20	0.930686455499417	9	9	"Churn"	"No"	0
21	0.939654868193528	9	9	"Churn"	"No"	0
22	0.890771919460444	9	9	"Churn"	"No"	0
23	0.938362184263824	9	9	"Churn"	"No"	0
24	0.911754734627075	9	9	"Churn"	"No"	0
25	0.883323591302315	9	9	"Churn"	"No"	0
26	0.921374880897766	9	9	"Churn"	"No"	0
27	0.917109847790207	9	9	"Churn"	"No"	0
28	0.915249595577464	9	9	"Churn"	"No"	0
29	0.920371685606061	9	9	"Churn"	"No"	0
30	0.916352001505688	9	9	"Churn"	"No"	0
1	0.947306276770798	10	10	"Churn"	"No"	0
2	0.940942028985507	10	10	"Churn"	"No"	0
3	0.916231261022928	10	10	"Churn"	"No"	0
4	0.917169744318182	10	10	"Churn"	"No"	0
5	0.913468600304734	10	10	"Churn"	"No"	0
6	0.908141949125556	10	10	"Churn"	"No"	0
7	0.925917376893939	10	10	"Churn"	"No"	0
8	0.913408873065863	10	10	"Churn"	"No"	0
9	0.917823574545629	10	10	"Churn"	"No"	0
10	0.936618159685719	10	10	"Churn"	"No"	0
11	0.898952414772727	10	10	"Churn"	"No"	0
12	0.935442338370326	10	10	"Churn"	"No"	0
13	0.900194216659473	10	10	"Churn"	"No"	0
14	0.896253393665158	10	10	"Churn"	"No"	0
15	0.89803343166175	10	10	"Churn"	"No"	0
16	0.911680341107307	10	10	"Churn"	"No"	0
17	0.918649623074402	10	10	"Churn"	"No"	0
18	0.933669532627866	10	10	"Churn"	"No"	0
19	0.927493301921656	10	10	"Churn"	"No"	0
20	0.927958696401319	10	10	"Churn"	"No"	0
21	0.90880834893086	10	10	"Churn"	"No"	0
22	0.89545935143551	10	10	"Churn"	"No"	0
23	0.916484093294993	10	10	"Churn"	"No"	0
24	0.899156427654502	10	10	"Churn"	"No"	0
25	0.911514563652722	10	10	"Churn"	"No"	0
26	0.92936626746507	10	10	"Churn"	"No"	0
27	0.920200047348485	10	10	"Churn"	"No"	0
28	0.950492572694676	10	10	"Churn"	"No"	0
29	0.958831696536615	10	10	"Churn"	"No"	0
30	0.916186377245509	10	10	"Churn"	"No"	0
1	0.925252910199557	11	11	"Churn"	"No"	0
2	0.882022128491962	11	11	"Churn"	"No"	0
3	0.957424094587614	11	11	"Churn"	"No"	0
4	0.921872692364496	11	11	"Churn"	"No"	0
5	0.902934317916829	11	11	"Churn"	"No"	0
6	0.909426010493587	11	11	"Churn"	"No"	0
7	0.937011986192314	11	11	"Churn"	"No"	0
8	0.89415336908069	11	11	"Churn"	"No"	0
9	0.895744104760498	11	11	"Churn"	"No"	0
10	0.916146145792897	11	11	"Churn"	"No"	0
11	0.920561223839912	11	11	"Churn"	"No"	0
12	0.912516534391534	11	11	"Churn"	"No"	0
13	0.928854963819043	11	11	"Churn"	"No"	0
14	0.936726546906188	11	11	"Churn"	"No"	0
15	0.922415240013427	11	11	"Churn"	"No"	0
16	0.925698602794411	11	11	"Churn"	"No"	0
17	0.920989441930618	11	11	"Churn"	"No"	0
18	0.888853542914172	11	11	"Churn"	"No"	0
19	0.922083381099775	11	11	"Churn"	"No"	0
20	0.928409201321415	11	11	"Churn"	"No"	0
21	0.952457005441119	11	11	"Churn"	"No"	0
22	0.897182765151515	11	11	"Churn"	"No"	0
23	0.94236865942029	11	11	"Churn"	"No"	0
24	0.88759011963627	11	11	"Churn"	"No"	0
25	0.871393633688716	11	11	"Churn"	"No"	0
26	0.952354055411018	11	11	"Churn"	"No"	0
27	0.883142971933651	11	11	"Churn"	"No"	0
28	0.928444989106754	11	11	"Churn"	"No"	0
29	0.945205166826418	11	11	"Churn"	"No"	0
30	0.906653174803946	11	11	"Churn"	"No"	0
1	0.91045087513533	12	12	"Churn"	"No"	0
2	0.918344560878244	12	12	"Churn"	"No"	0
3	0.897688636241755	12	12	"Churn"	"No"	0
4	0.925860843723755	12	12	"Churn"	"No"	0
5	0.917658433133733	12	12	"Churn"	"No"	0
6	0.919599018003273	12	12	"Churn"	"No"	0
7	0.940530139548266	12	12	"Churn"	"No"	0
8	0.923540558713858	12	12	"Churn"	"No"	0
9	0.907791661890023	12	12	"Churn"	"No"	0
10	0.914050822122571	12	12	"Churn"	"No"	0
11	0.887456383415435	12	12	"Churn"	"No"	0
12	0.950120161902353	12	12	"Churn"	"No"	0
13	0.919939772500029	12	12	"Churn"	"No"	0
14	0.933533760216565	12	12	"Churn"	"No"	0
15	0.902058383233533	12	12	"Churn"	"No"	0
16	0.871138932898138	12	12	"Churn"	"No"	0
17	0.869918699186992	12	12	"Churn"	"No"	0
18	0.938171410162687	12	12	"Churn"	"No"	0
19	0.936176057984569	12	12	"Churn"	"No"	0
20	0.918555033309132	12	12	"Churn"	"No"	0
21	0.944807831107903	12	12	"Churn"	"No"	0
22	0.936683006535948	12	12	"Churn"	"No"	0
23	0.91139298590626	12	12	"Churn"	"No"	0
24	0.886398039819376	12	12	"Churn"	"No"	0
25	0.86237323633157	12	12	"Churn"	"No"	0
26	0.924228395061728	12	12	"Churn"	"No"	0
27	0.91684887292415	12	12	"Churn"	"No"	0
28	0.887177799334812	12	12	"Churn"	"No"	0
29	0.892905097587877	12	12	"Churn"	"No"	0
30	0.930970556161396	12	12	"Churn"	"No"	0
1	0.918956271415288	13	13	"Churn"	"No"	0
2	0.950930801921656	13	13	"Churn"	"No"	0
3	0.883274688414614	13	13	"Churn"	"No"	0
4	0.898486063183334	13	13	"Churn"	"No"	0
5	0.926092273954116	13	13	"Churn"	"No"	0
6	0.907047332146606	13	13	"Churn"	"No"	0
7	0.90738143192826	13	13	"Churn"	"No"	0
8	0.915594048108083	13	13	"Churn"	"No"	0
9	0.898243027246707	13	13	"Churn"	"No"	0
10	0.913515974991385	13	13	"Churn"	"No"	0
11	0.89815987933635	13	13	"Churn"	"No"	0
12	0.899915559815601	13	13	"Churn"	"No"	0
13	0.91898701466503	13	13	"Churn"	"No"	0
14	0.922749368805818	13	13	"Churn"	"No"	0
15	0.917348248670457	13	13	"Churn"	"No"	0
16	0.921186440677966	13	13	"Churn"	"No"	0
17	0.92610775427996	13	13	"Churn"	"No"	0
18	0.918560310271227	13	13	"Churn"	"No"	0
19	0.919969834087481	13	13	"Churn"	"No"	0
20	0.894006160456882	13	13	"Churn"	"No"	0
21	0.868131016215518	13	13	"Churn"	"No"	0
22	0.863794983642312	13	13	"Churn"	"No"	0
23	0.909803048975307	13	13	"Churn"	"No"	0
24	0.944066800939913	13	13	"Churn"	"No"	0
25	0.901842114549882	13	13	"Churn"	"No"	0
26	0.877811316287879	13	13	"Churn"	"No"	0
27	0.869763049450549	13	13	"Churn"	"No"	0
28	0.875290574809806	13	13	"Churn"	"No"	0
